seqnames	start	end	width	strand	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
437	chr17	28380128	28380646	519	*	chr17.28380127.28380646	ENSG00000244045	28357647	28381697	+	inside	22481	1051	Overlapping
438	chr17	28380128	28380646	519	*	chr17.28380127.28380646	ENSG00000258924	28357647	28385275	+	inside	22481	4629	Overlapping
439	chr17	28527975	28528819	845	*	chr17.28527974.28528819	ENSG00000007202	28442698	28655387	-	inside	127412	85277	Overlapping
440	chr17	28527975	28528819	845	*	chr17.28527974.28528819	ENSG00000109101	28506348	28539001	+	inside	21627	10182	Overlapping
441	chr17	28527975	28528819	845	*	chr17.28527974.28528819	ENSG00000258472	28455752	28614185	-	inside	86210	72223	Overlapping
442	chr17	28533089	28533795	707	*	chr17.28533088.28533795	ENSG00000007202	28442698	28655387	-	inside	122298	90391	Overlapping
443	chr17	28533089	28533795	707	*	chr17.28533088.28533795	ENSG00000109101	28506348	28539001	+	inside	26741	5206	Overlapping
444	chr17	28533089	28533795	707	*	chr17.28533088.28533795	ENSG00000258472	28455752	28614185	-	inside	81096	77337	Overlapping
445	chr17	29556933	29557977	1045	*	chr17.29556932.29557977	ENSG00000160551	29378826	29573286	+	inside	178107	15309	Overlapping
446	chr17	29556933	29557977	1045	*	chr17.29556932.29557977	ENSG00000168792	29550127	29573154	-	inside	16221	6806	Overlapping
447	chr17	31274310	31275487	1178	*	chr17.31274309.31275487	CATG00000031097	31274156	31276828	+	inside	154	154	Overlapping
448	chr17	31274310	31275487	1178	*	chr17.31274309.31275487	ENSG00000126861	31270982	31297278	-	inside	22968	3328	Overlapping
449	chr17	31274310	31275487	1178	*	chr17.31274309.31275487	ENSG00000196712	31094927	31391534	+	inside	179383	116047	Overlapping
450	chr17	43958948	43959725	778	*	chr17.43958947.43959725	ENSG00000131096	43952738	44004445	-	inside	45497	6210	Overlapping
451	chr17	44168345	44168752	408	*	chr17.44168344.44168752	ENSG00000161664	44168715	44179766	+	overlapStart	-370	37	Overlapping
452	chr17	44168345	44168752	408	*	chr17.44168344.44168752	ENSG00000267080	44163475	44187627	-	inside	19282	4870	Overlapping
453	chr17	44813639	44814046	408	*	chr17.44813638.44814046	ENSG00000182963	44798374	44830816	-	inside	17177	15265	Overlapping
454	chr17	51146986	51147997	1012	*	chr17.51146985.51147997	NA	NA	NA	NA	NA	NA	NA	NA
455	chr17	56867811	56868746	936	*	chr17.56867810.56868746	CATG00000034054	56866144	56867910	-	overlapStart	99	99	Overlapping
456	chr17	56867811	56868746	936	*	chr17.56867810.56868746	CATG00000034055	56869350	56869960	-	downstream	2149	604	Overlapping
457	chr17	56867811	56868746	936	*	chr17.56867810.56868746	ENSG00000153933	56833231	56872618	+	inside	34580	3872	Overlapping
458	chr17	60356609	60357951	1343	*	chr17.60356608.60357951	CATG00000034145	60354314	60357616	-	overlapStart	1007	335	Overlapping
459	chr17	60356609	60357951	1343	*	chr17.60356608.60357951	ENSG00000170832	60125623	60422413	-	inside	65804	64462	Overlapping
460	chr17	61088172	61089131	960	*	chr17.61088171.61089131	ENSG00000141376	60677475	61393345	+	inside	410697	304214	Overlapping
461	chr17	61088172	61089131	960	*	chr17.61088171.61089131	ENSG00000267667	61067416	61136012	-	inside	47840	20756	Overlapping
462	chr17	63126297	63127150	854	*	chr17.63126296.63127150	ENSG00000170921	62965515	63428920	+	inside	160782	160782	Overlapping
463	chr17	64992192	64992838	647	*	chr17.64992191.64992838	ENSG00000120063	64993000	65100703	-	downstream	108511	162	Overlapping
464	chr17	66462968	66463347	380	*	chr17.66462967.66463347	CATG00000032147	66353901	66503602	+	inside	109067	40255	Overlapping
465	chr17	66462968	66463347	380	*	chr17.66462967.66463347	CATG00000034318	66432094	66463213	-	overlapStart	245	134	Overlapping
466	chr17	66462968	66463347	380	*	chr17.66462967.66463347	ENSG00000154229	66301729	66813694	+	inside	161239	161239	Overlapping
467	chr17	67125430	67126392	963	*	chr17.67125429.67126392	CATG00000034329	67036077	67209324	-	inside	83894	82932	Overlapping
468	chr17	67125430	67126392	963	*	chr17.67125429.67126392	ENSG00000198265	67059995	67245953	-	inside	120523	65435	Overlapping
469	chr17	74852316	74853060	745	*	chr17.74852315.74853060	CATG00000032385	74849081	74851592	+	downstream	3235	724	Overlapping
470	chr17	74852316	74853060	745	*	chr17.74852315.74853060	ENSG00000161509	74839255	74861717	-	inside	9401	8657	Overlapping
471	chr17	81599762	81600081	320	*	chr17.81599761.81600081	ENSG00000182446	81554929	81648446	-	inside	48684	44833	Overlapping
472	chr18	2955873	2956505	633	*	chr18.2955872.2956505	ENSG00000101577	2909032	3013315	-	inside	57442	46841	Overlapping
473	chr18	2955873	2956505	633	*	chr18.2955872.2956505	ENSG00000265907	2948332	2962493	+	inside	7541	5988	Overlapping
474	chr18	7856143	7857221	1079	*	chr18.7856142.7857221	ENSG00000173482	7567320	8410387	+	inside	288823	288823	Overlapping
475	chr18	8219362	8220061	700	*	chr18.8219361.8220061	ENSG00000173482	7567320	8410387	+	inside	652042	190326	Overlapping
476	chr18	11119621	11120795	1175	*	chr18.11119620.11120795	ENSG00000154864	10667569	11149569	-	inside	29948	28774	Overlapping
477	chr18	23784735	23785462	728	*	chr18.23784734.23785462	ENSG00000053747	23689096	23964209	+	inside	95639	95639	Overlapping
478	chr18	27843567	27844861	1295	*	chr18.27843566.27844861	ENSG00000227279	27812962	27966691	+	inside	30605	30605	Overlapping
479	chr18	28766463	28768471	2009	*	chr18.28766462.28768471	CATG00000035443	28767309	28769288	+	overlapStart	-846	817	Overlapping
480	chr18	28766463	28768471	2009	*	chr18.28766462.28768471	CATG00000037155	28765906	28766153	-	upstream	-310	310	Overlapping
481	chr18	35438574	35439342	769	*	chr18.35438573.35439342	ENSG00000267583	35412291	35467165	-	inside	28591	26283	Overlapping
482	chr18	39701472	39702444	973	*	chr18.39701471.39702444	ENSG00000267374	39206916	39800302	-	inside	98830	97858	Overlapping
483	chr18	44411256	44412482	1227	*	chr18.44411255.44412482	ENSG00000267337	44316703	44579953	-	inside	168697	94553	Overlapping
484	chr18	45374988	45375573	586	*	chr18.45374987.45375573	ENSG00000132874	45202963	45683690	+	inside	172025	172025	Overlapping
485	chr18	53745350	53746499	1150	*	chr18.53745349.53746499	ENSG00000264263	53480646	53745374	-	overlapStart	24	24	Overlapping
486	chr18	60501001	60501567	567	*	chr18.60501000.60501567	CATG00000036262	60447216	60540237	+	inside	53785	38670	Overlapping
487	chr18	60501001	60501567	567	*	chr18.60501000.60501567	CATG00000037710	60409712	60530249	-	inside	29248	28682	Overlapping
488	chr18	62436947	62438376	1430	*	chr18.62436946.62438376	CATG00000036297	62437625	62438403	+	overlapStart	-678	27	Overlapping
489	chr18	63887442	63887778	337	*	chr18.63887441.63887778	CATG00000037782	63883295	63894677	-	inside	7235	4147	Overlapping
490	chr18	63887442	63887778	337	*	chr18.63887441.63887778	ENSG00000197632	63828271	63905040	+	inside	59171	17262	Overlapping
491	chr18	63887442	63887778	337	*	chr18.63887441.63887778	ENSG00000242550	63887705	63937855	+	overlapStart	-263	73	Overlapping
492	chr18	67265564	67267366	1803	*	chr18.67265563.67267366	CATG00000037831	67260985	67265706	-	overlapStart	142	142	Overlapping
493	chr19	703468	704531	1064	*	chr19.703467.704531	CATG00000038160	704321	704714	+	overlapStart	-853	183	Overlapping
494	chr19	703468	704531	1064	*	chr19.703467.704531	ENSG00000185198	685065	703740	-	overlapStart	272	272	Overlapping
495	chr19	1082041	1082869	829	*	chr19.1082040.1082869	CATG00000039972	1080942	1082096	-	overlapStart	55	55	Overlapping
496	chr19	1082041	1082869	829	*	chr19.1082040.1082869	ENSG00000064666	1026616	1240738	+	inside	55425	55425	Overlapping
497	chr19	1082041	1082869	829	*	chr19.1082040.1082869	ENSG00000116017	925408	1128513	+	inside	156633	45644	Overlapping
498	chr19	1082041	1082869	829	*	chr19.1082040.1082869	ENSG00000180448	1065923	1091082	+	inside	16118	8213	Overlapping
499	chr19	3275430	3276773	1344	*	chr19.3275429.3276773	ENSG00000161082	3224682	3298534	+	inside	50748	21761	Overlapping
500	chr19	3284584	3286091	1508	*	chr19.3284583.3286091	CATG00000040070	3283657	3284962	-	overlapStart	378	378	Overlapping
501	chr19	3284584	3286091	1508	*	chr19.3284583.3286091	ENSG00000161082	3224682	3298534	+	inside	59902	12443	Overlapping
502	chr19	3868945	3869500	556	*	chr19.3868944.3869500	CATG00000040089	3866090	3868056	-	upstream	-889	889	Overlapping
503	chr19	3868945	3869500	556	*	chr19.3868944.3869500	ENSG00000105278	3803794	3869158	-	overlapStart	213	213	Overlapping
504	chr19	3868945	3869500	556	*	chr19.3868944.3869500	ENSG00000167658	3775710	3990331	-	inside	121386	93235	Overlapping
505	chr19	4144813	4146195	1383	*	chr19.4144812.4146195	CATG00000038282	4145740	4146686	+	overlapStart	-927	455	Overlapping
506	chr19	7506194	7506981	788	*	chr19.7506193.7506981	ENSG00000104883	7467799	7506171	-	upstream	-23	23	Overlapping
507	chr19	7506194	7506981	788	*	chr19.7506193.7506981	ENSG00000198723	7490674	7509031	+	inside	15520	2050	Overlapping
508	chr19	7506194	7506981	788	*	chr19.7506193.7506981	ENSG00000267952	7506747	7519622	+	overlapStart	-553	234	Overlapping
509	chr19	17605740	17606794	1055	*	chr19.17605739.17606794	CATG00000038793	17606084	17606449	+	includeFeature	-344	344	Overlapping
510	chr19	17605740	17606794	1055	*	chr19.17605739.17606794	ENSG00000130477	17600713	17689007	-	inside	83267	5027	Overlapping
511	chr19	17706759	17707053	295	*	chr19.17706758.17707053	NA	NA	NA	NA	NA	NA	NA	NA
512	chr19	17830044	17831443	1400	*	chr19.17830043.17831443	CATG00000038800	17828184	17829859	+	downstream	1860	185	Overlapping
513	chr19	17830044	17831443	1400	*	chr19.17830043.17831443	ENSG00000105639	17822932	17847982	-	inside	17938	7112	Overlapping
514	chr19	38506899	38507630	732	*	chr19.38506898.38507630	ENSG00000196218	38433691	38587886	+	inside	73208	73208	Overlapping
515	chr19	38675826	38676784	959	*	chr19.38675825.38676784	ENSG00000130402	38640567	38731773	+	inside	35259	35259	Overlapping
516	chr19	39372108	39373159	1052	*	chr19.39372107.39373159	ENSG00000179134	39342431	39390372	+	inside	29677	17213	Overlapping
517	chr19	46134466	46134878	413	*	chr19.46134465.46134878	ENSG00000188293	46079168	46237957	+	inside	55298	55298	Overlapping
518	chr19	46134466	46134878	413	*	chr19.46134465.46134878	ENSG00000188624	46119971	46160028	-	inside	25562	14495	Overlapping
519	chr19	46134466	46134878	413	*	chr19.46134465.46134878	ENSG00000204866	46079132	46215213	+	inside	55334	55334	Overlapping
520	chr19	46221929	46222605	677	*	chr19.46221928.46222605	ENSG00000188293	46079168	46237957	+	inside	142761	15352	Overlapping
521	chr19	46221929	46222605	677	*	chr19.46221928.46222605	ENSG00000268621	46188263	46250207	-	inside	28278	27602	Overlapping
522	chr19	48501510	48502484	975	*	chr19.48501509.48502484	ENSG00000142235	48474446	48513935	-	inside	12425	11451	Overlapping
523	chr19	51784556	51785475	920	*	chr19.51784555.51785475	CATG00000039749	51785331	51786291	+	overlapStart	-775	144	Overlapping
524	chr19	51784556	51785475	920	*	chr19.51784555.51785475	CATG00000041356	51779757	51785089	-	overlapStart	533	386	Overlapping
525	chr19	51784556	51785475	920	*	chr19.51784555.51785475	ENSG00000171049	51750221	51802432	+	inside	34335	16957	Overlapping
526	chr19	51784556	51785475	920	*	chr19.51784555.51785475	ENSG00000171051	51732338	51804110	-	inside	19554	18635	Overlapping
527	chr19	52860403	52860988	586	*	chr19.52860402.52860988	CATG00000039770	52722926	52949448	+	inside	137477	88460	Overlapping
528	chr19	52860403	52860988	586	*	chr19.52860402.52860988	CATG00000041377	52800874	52928668	-	inside	68265	59529	Overlapping
529	chr19	52860403	52860988	586	*	chr19.52860402.52860988	ENSG00000123870	52596133	53211824	+	inside	264270	264270	Overlapping
530	chr19	52860403	52860988	586	*	chr19.52860402.52860988	ENSG00000167562	52314155	53212328	+	inside	546248	351340	Overlapping
531	chr19	52860403	52860988	586	*	chr19.52860402.52860988	ENSG00000167766	52339098	53183229	-	inside	322826	322241	Overlapping
532	chr19	52860403	52860988	586	*	chr19.52860402.52860988	ENSG00000180257	52860232	53193356	-	inside	332953	171	Overlapping
533	chr19	52860403	52860988	586	*	chr19.52860402.52860988	ENSG00000182986	52641619	52942601	-	inside	82198	81613	Overlapping
534	chr19	52860403	52860988	586	*	chr19.52860402.52860988	ENSG00000197937	52774588	53164876	-	inside	304473	85815	Overlapping
535	chr19	52860403	52860988	586	*	chr19.52860402.52860988	ENSG00000198538	52614479	53183229	-	inside	322826	245924	Overlapping
536	chr19	52860403	52860988	586	*	chr19.52860402.52860988	ENSG00000213020	52699166	52908843	-	inside	48440	47855	Overlapping
537	chr19	52860403	52860988	586	*	chr19.52860402.52860988	ENSG00000213793	52856623	52923461	-	inside	63058	3780	Overlapping
538	chr19	52860403	52860988	586	*	chr19.52860402.52860988	ENSG00000242779	52797188	53037879	-	inside	177476	63215	Overlapping
539	chr2	1685900	1686292	393	*	chr2.1685899.1686292	ENSG00000130508	1626767	1744897	-	inside	58997	58605	Overlapping
540	chr2	7692102	7693238	1137	*	chr2.7692101.7693238	ENSG00000230515	7670360	7694201	-	inside	2099	963	Overlapping
541	chr2	7819406	7820353	948	*	chr2.7819405.7820353	ENSG00000226506	7806246	7899666	-	inside	80260	13160	Overlapping
542	chr2	12088818	12089703	886	*	chr2.12088817.12089703	ENSG00000224184	11830458	12630437	+	inside	258360	258360	Overlapping
543	chr2	12982131	12982511	381	*	chr2.12982130.12982511	CATG00000041869	12980813	12995887	+	inside	1318	1318	Overlapping
544	chr2	12982131	12982511	381	*	chr2.12982130.12982511	ENSG00000225649	12966404	13006984	-	inside	24853	15727	Overlapping
545	chr2	20024999	20025761	763	*	chr2.20024998.20025761	ENSG00000068697	20025993	20052048	-	downstream	27049	232	Overlapping
546	chr2	27009909	27011313	1405	*	chr2.27009908.27011313	CATG00000042186	27009059	27011921	+	inside	850	608	Overlapping
547	chr2	27009909	27011313	1405	*	chr2.27009908.27011313	ENSG00000084764	26970637	27027202	+	inside	39272	15889	Overlapping
548	chr2	27009909	27011313	1405	*	chr2.27009908.27011313	ENSG00000205500	26984776	27014640	-	inside	4731	3327	Overlapping
549	chr2	27009909	27011313	1405	*	chr2.27009908.27011313	ENSG00000230286	26950264	27010064	-	overlapStart	155	155	Overlapping
550	chr2	29662870	29663705	836	*	chr2.29662869.29663705	ENSG00000171094	29190699	29921586	-	inside	258716	257881	Overlapping
551	chr2	30846947	30848144	1198	*	chr2.30846946.30848144	CATG00000042287	30823357	30861069	+	inside	23590	12925	Overlapping
552	chr2	31631957	31632788	832	*	chr2.31631956.31632788	ENSG00000049319	31522483	31710220	-	inside	78263	77432	Overlapping
553	chr2	38393903	38395556	1654	*	chr2.38393902.38395556	CATG00000048157	38393208	38394033	-	overlapStart	130	130	Overlapping
554	chr2	38393903	38395556	1654	*	chr2.38393902.38395556	ENSG00000231367	38386513	38535087	-	inside	141184	7390	Overlapping
555	chr2	48120750	48121409	660	*	chr2.48120749.48121409	ENSG00000230773	47940847	48315676	-	inside	194926	179903	Overlapping
556	chr2	53475052	53476081	1030	*	chr2.53475051.53476081	CATG00000048458	53357318	53487923	-	inside	12871	11842	Overlapping
557	chr2	53475052	53476081	1030	*	chr2.53475051.53476081	CATG00000048460	53367668	53501742	-	inside	26690	25661	Overlapping
558	chr2	53475052	53476081	1030	*	chr2.53475051.53476081	CATG00000048468	53418723	53510032	-	inside	34980	33951	Overlapping
559	chr2	53475052	53476081	1030	*	chr2.53475051.53476081	CATG00000048470	53474937	53476414	-	inside	1362	115	Overlapping
560	chr2	55936332	55936787	456	*	chr2.55936331.55936787	ENSG00000202344	55934007	55952548	-	inside	16216	2325	Overlapping
561	chr2	55936332	55936787	456	*	chr2.55936331.55936787	ENSG00000272180	55705418	56182859	+	inside	230914	230914	Overlapping
562	chr2	58031938	58032887	950	*	chr2.58031937.58032887	CATG00000048536	57259697	58047722	-	inside	15784	14835	Overlapping
563	chr2	58031938	58032887	950	*	chr2.58031937.58032887	ENSG00000028116	57907652	58171289	+	inside	124286	124286	Overlapping
564	chr2	60926050	60927245	1196	*	chr2.60926049.60927245	CATG00000048657	60924671	60928153	-	inside	2103	908	Overlapping
565	chr2	60926050	60927245	1196	*	chr2.60926049.60927245	ENSG00000162924	60881210	60940296	+	inside	44840	13051	Overlapping
566	chr2	60926050	60927245	1196	*	chr2.60926049.60927245	ENSG00000267520	60925914	60943792	+	inside	136	136	Overlapping
567	chr2	82993405	82994029	625	*	chr2.82993404.82994029	NA	NA	NA	NA	NA	NA	NA	NA
568	chr2	85590261	85590790	530	*	chr2.85590260.85590790	CATG00000049227	85589036	85597173	-	inside	6912	1225	Overlapping
569	chr2	85590261	85590790	530	*	chr2.85590260.85590790	ENSG00000168899	85584451	85593412	+	inside	5810	2622	Overlapping
570	chr2	95315983	95317360	1378	*	chr2.95315982.95317360	ENSG00000115041	95296888	95387744	+	inside	19095	19095	Overlapping
571	chr2	96195278	96196048	771	*	chr2.96195277.96196048	ENSG00000084090	96179247	96208827	-	inside	13549	12779	Overlapping
572	chr2	105486851	105487836	986	*	chr2.105486850.105487836	CATG00000049540	105486932	105488324	-	overlapEnd	1473	81	Overlapping
573	chr2	112198628	112199324	697	*	chr2.112198627.112199324	ENSG00000144152	112138416	112256792	+	inside	60212	57468	Overlapping
574	chr2	121701399	121702182	784	*	chr2.121701398.121702182	CATG00000044419	121699645	121702436	+	inside	1754	254	Overlapping
575	chr2	121701399	121702182	784	*	chr2.121701398.121702182	ENSG00000236859	121649648	121730472	+	inside	51751	28290	Overlapping
576	chr2	128563136	128563851	716	*	chr2.128563135.128563851	CATG00000044562	128289023	128650714	+	inside	274113	86863	Overlapping
577	chr2	141491470	141492687	1218	*	chr2.141491469.141492687	ENSG00000168702	140228483	142131632	-	inside	640162	638945	Overlapping
578	chr2	142587871	142588764	894	*	chr2.142587870.142588764	NA	NA	NA	NA	NA	NA	NA	NA
579	chr2	144944384	144945090	707	*	chr2.144944383.144945090	ENSG00000226674	144667985	145271652	+	inside	276399	276399	Overlapping
580	chr2	145459743	145460514	772	*	chr2.145459742.145460514	ENSG00000225107	145419256	145588076	-	inside	128333	40487	Overlapping
581	chr2	149421878	149423273	1396	*	chr2.149421877.149423273	ENSG00000187123	149330010	149486316	+	inside	91868	63043	Overlapping
582	chr2	150339084	150339877	794	*	chr2.150339083.150339877	ENSG00000230645	150169505	150356343	+	inside	169579	16466	Overlapping
583	chr2	150687674	150688220	547	*	chr2.150687673.150688220	NA	NA	NA	NA	NA	NA	NA	NA
584	chr2	151560266	151560750	485	*	chr2.151560265.151560750	ENSG00000183091	151484156	151812444	-	inside	252178	76110	Overlapping
585	chr2	158497520	158498019	500	*	chr2.158497519.158498019	ENSG00000144283	158450358	158683856	+	inside	47162	47162	Overlapping
586	chr2	160561437	160562194	758	*	chr2.160561436.160562194	ENSG00000153250	160254525	160648526	-	inside	87089	86332	Overlapping
587	chr2	165601588	165602787	1200	*	chr2.165601587.165602787	ENSG00000178662	165469698	165710841	+	inside	131890	108054	Overlapping
588	chr2	168583434	168584584	1151	*	chr2.168583433.168584584	CATG00000045447	168520629	168589156	+	inside	62805	4572	Overlapping
589	chr2	168583434	168584584	1151	*	chr2.168583433.168584584	ENSG00000172292	168455847	168782844	+	inside	127587	127587	Overlapping
590	chr2	171390929	171391986	1058	*	chr2.171390928.171391986	ENSG00000123600	171303209	171434772	-	inside	43843	42786	Overlapping
591	chr2	172606180	172606618	439	*	chr2.172606179.172606618	CATG00000050709	172590632	172614367	-	inside	8187	7749	Overlapping
592	chr2	172606180	172606618	439	*	chr2.172606179.172606618	ENSG00000152256	172555627	172671414	+	inside	50553	50553	Overlapping
593	chr2	172673157	172673759	603	*	chr2.172673156.172673759	CATG00000045529	172671554	172673159	+	overlapEnd	1603	2	Overlapping
594	chr2	172673157	172673759	603	*	chr2.172673156.172673759	ENSG00000228016	172672395	172736332	-	inside	63175	762	Overlapping
595	chr2	174180410	174181435	1026	*	chr2.174180409.174181435	ENSG00000138430	174072447	174248599	-	inside	68189	67164	Overlapping
596	chr2	174518152	174518744	593	*	chr2.174518151.174518744	NA	NA	NA	NA	NA	NA	NA	NA
597	chr2	179272431	179272913	483	*	chr2.179272430.179272913	ENSG00000237477	179272635	179286378	+	overlapStart	-204	204	Overlapping
598	chr2	182949176	182950261	1086	*	chr2.182949175.182950261	ENSG00000061676	182815773	183038501	-	inside	89325	88240	Overlapping
599	chr2	189648668	189649848	1181	*	chr2.189648667.189649848	NA	NA	NA	NA	NA	NA	NA	NA
600	chr2	202115232	202116246	1015	*	chr2.202115231.202116246	ENSG00000182329	202073255	202208185	+	inside	41977	41977	Overlapping
601	chr2	202115232	202116246	1015	*	chr2.202115231.202116246	ENSG00000222035	202073615	202149533	-	inside	34301	33287	Overlapping
602	chr2	202721628	202721975	348	*	chr2.202721627.202721975	ENSG00000138439	202634978	202823422	+	inside	86650	86650	Overlapping
603	chr2	202721628	202721975	348	*	chr2.202721627.202721975	ENSG00000204217	202367022	202754733	+	inside	354606	32758	Overlapping
604	chr2	204407165	204408117	953	*	chr2.204407164.204408117	CATG00000046296	203987412	204446681	+	inside	419753	38564	Overlapping
605	chr2	212228662	212229657	996	*	chr2.212228661.212229657	ENSG00000178568	211375449	212539182	-	inside	310520	309525	Overlapping
606	chr2	212494448	212495440	993	*	chr2.212494447.212495440	ENSG00000178568	211375449	212539182	-	inside	44734	43742	Overlapping
607	chr2	215900199	215900662	464	*	chr2.215900198.215900662	CATG00000046580	215900562	215901854	+	overlapStart	-363	100	Overlapping
608	chr2	215900199	215900662	464	*	chr2.215900198.215900662	CATG00000051486	215898680	215904177	-	inside	3978	1519	Overlapping
609	chr2	216856851	216857661	811	*	chr2.216856850.216857661	ENSG00000231597	216854365	216859490	-	inside	2639	1829	Overlapping
610	chr2	216856851	216857661	811	*	chr2.216856850.216857661	ENSG00000236886	216693545	216999542	+	inside	163306	141881	Overlapping
611	chr2	228986885	228988160	1276	*	chr2.228986884.228988160	ENSG00000153823	228850526	229271866	-	inside	284981	136359	Overlapping
612	chr2	234879906	234881242	1337	*	chr2.234879905.234881242	NA	NA	NA	NA	NA	NA	NA	NA
613	chr2	238434046	238435123	1078	*	chr2.238434045.238435123	ENSG00000065802	238417619	238469792	+	inside	16427	16427	Overlapping
614	chr2	240069523	240070510	988	*	chr2.240069522.240070510	NA	NA	NA	NA	NA	NA	NA	NA
615	chr2	241173472	241174645	1174	*	chr2.241173471.241174645	ENSG00000115685	241149604	241185578	+	inside	23868	10933	Overlapping
616	chr20	5624838	5625754	917	*	chr20.5624837.5625754	NA	NA	NA	NA	NA	NA	NA	NA
617	chr20	11852329	11853533	1205	*	chr20.11852328.11853533	CATG00000052578	11850539	11852902	+	overlapEnd	1790	573	Overlapping
618	chr20	13839191	13840194	1004	*	chr20.13839190.13840194	NA	NA	NA	NA	NA	NA	NA	NA
619	chr20	14406295	14407675	1381	*	chr20.14406294.14407675	CATG00000052655	14027035	14470719	+	inside	379260	63044	Overlapping
620	chr20	14406295	14407675	1381	*	chr20.14406294.14407675	ENSG00000172264	13995387	16053222	+	inside	410908	410908	Overlapping
621	chr20	14951229	14952373	1145	*	chr20.14951228.14952373	CATG00000052713	14923666	14954422	+	inside	27563	2049	Overlapping
622	chr20	14951229	14952373	1145	*	chr20.14951228.14952373	ENSG00000172264	13995387	16053222	+	inside	955842	955842	Overlapping
623	chr20	15738666	15740429	1764	*	chr20.15738665.15740429	CATG00000052748	15741067	15741784	+	upstream	-2401	638	Overlapping
624	chr20	15738666	15740429	1764	*	chr20.15738665.15740429	ENSG00000172264	13995387	16053222	+	inside	1743279	312793	Overlapping
625	chr20	25076754	25078047	1294	*	chr20.25076753.25078047	CATG00000052944	25058214	25076444	+	downstream	18540	310	Overlapping
626	chr20	25076754	25078047	1294	*	chr20.25076753.25078047	ENSG00000100987	25062188	25082141	-	inside	5387	4094	Overlapping
627	chr20	34017395	34018178	784	*	chr20.34017394.34018178	ENSG00000125970	33993728	34108352	+	inside	23667	23667	Overlapping
628	chr20	37821734	37822742	1009	*	chr20.37821733.37822742	ENSG00000132792	37694063	37877309	+	inside	127671	54567	Overlapping
629	chr20	44407430	44407800	371	*	chr20.44407429.44407800	ENSG00000101076	44355699	44435010	+	inside	51731	27210	Overlapping
630	chr20	44407430	44407800	371	*	chr20.44407429.44407800	ENSG00000266151	44407685	44408203	+	overlapStart	-255	115	Overlapping
631	chr20	46214146	46215204	1059	*	chr20.46214145.46215204	ENSG00000149654	46172850	46308978	-	inside	94832	41296	Overlapping
632	chr20	49948653	49949219	567	*	chr20.49948652.49949219	ENSG00000124226	49936399	49976067	+	inside	12254	12254	Overlapping
633	chr20	51803078	51803858	781	*	chr20.51803077.51803858	CATG00000053613	51802490	51805144	+	inside	588	588	Overlapping
634	chr20	51803078	51803858	781	*	chr20.51803077.51803858	ENSG00000101115	51781220	51803211	-	overlapStart	133	133	Overlapping
635	chr20	56350653	56351237	585	*	chr20.56350652.56351237	CATG00000055270	56350225	56350883	-	overlapStart	230	230	Overlapping
636	chr20	58169470	58169808	339	*	chr20.58169469.58169808	CATG00000055327	58091018	58180593	-	inside	11123	10785	Overlapping
637	chr20	62603126	62604116	991	*	chr20.62603125.62604116	CATG00000053951	62603320	62604882	+	overlapStart	-194	194	Overlapping
638	chr20	62603126	62604116	991	*	chr20.62603125.62604116	CATG00000055413	62593158	62603758	-	overlapStart	632	358	Overlapping
639	chr20	62603126	62604116	991	*	chr20.62603125.62604116	CATG00000055414	62604500	62605691	-	downstream	2565	384	Overlapping
640	chr21	17527125	17527697	573	*	chr21.17527124.17527697	ENSG00000154639	17510445	17598680	+	inside	16680	16680	Overlapping
641	chr21	27805422	27806703	1282	*	chr21.27805421.27806703	CATG00000056613	27793542	27806608	-	overlapStart	1186	95	Overlapping
642	chr21	27805422	27806703	1282	*	chr21.27805421.27806703	ENSG00000231236	27173503	27817276	-	inside	11854	10573	Overlapping
643	chr21	28549955	28550879	925	*	chr21.28549954.28550879	ENSG00000232855	28431099	28882222	-	inside	332267	118856	Overlapping
644	chr21	29084323	29084961	639	*	chr21.29084322.29084961	ENSG00000156265	29076010	29177152	+	inside	8313	8313	Overlapping
645	chr21	32423180	32423741	562	*	chr21.32423179.32423741	ENSG00000166979	32411723	32522440	+	inside	11457	11457	Overlapping
646	chr21	34335129	34335734	606	*	chr21.34335128.34335734	ENSG00000214955	34180709	34370889	+	inside	154420	35155	Overlapping
647	chr21	34335129	34335734	606	*	chr21.34335128.34335734	ENSG00000272657	34073578	34360033	+	inside	261551	24299	Overlapping
648	chr21	35254024	35254730	707	*	chr21.35254023.35254730	CATG00000056803	35247401	35255862	-	inside	1838	1132	Overlapping
649	chr21	35254024	35254730	707	*	chr21.35254023.35254730	ENSG00000159216	34782611	36005237	-	inside	751213	471413	Overlapping
650	chr21	41559973	41560705	733	*	chr21.41559972.41560705	CATG00000056122	41506758	41566115	+	inside	53215	5410	Overlapping
651	chr22	20526770	20527260	491	*	chr22.20526769.20527260	CATG00000057163	20527168	20535537	+	overlapStart	-398	92	Overlapping
652	chr22	20526770	20527260	491	*	chr22.20526769.20527260	ENSG00000099917	20495913	20591164	+	inside	30857	30857	Overlapping
653	chr22	24058987	24059584	598	*	chr22.24058986.24059584	ENSG00000099991	24011304	24180532	+	inside	47683	47683	Overlapping
654	chr22	28424522	28425637	1116	*	chr22.28424521.28425637	CATG00000057369	28209757	28611321	+	inside	214765	185684	Overlapping
